claim_id,policy_id,source_system,claimant_anon,claimant_email_anon,claimant_phone_anon,claimant_ssn_anon,claimant_address_anon,anonymization_hash,amount,deductible,coverage_limit,premium_annual,description,date_of_loss,reported_date,adjuster_id,documents,line_of_business,claim_type,claim_subtype,severity,fraud_flag,suspicious_pattern_flag,expected_decision,correct_payout_amount,days_to_first_contact,days_to_investigation_complete,days_to_settle,expected_severity,expected_claim_type,expected_fraud_flag,expected_payout_amount
CLM-2026-04365,AU-2024-173,PORTAL,CLAIMANT-904C88,user-904c8840a8@anonymized.shieldpoint.local,+1-555-904-C884,XXX-XX-904C,ADDR-904C88-ANON,904C8840A8,1418.81,500,150000,2899.86,Noticeable comprehensive glass incident reported by CLAIMANT-904C88.,2026-04-02,2026-04-02,ADJ-007,police_report.pdf,auto,auto,comprehensive_glass,medium,False,False,approve,918.81,3,5,11,medium,auto,False,918.81
CLM-2026-00225,HO-2024-618,PORTAL,CLAIMANT-0FC8C8,user-0fc8c84d86@anonymized.shieldpoint.local,+1-555-0FC-8C84,XXX-XX-0FC8,ADDR-0FC8C8-ANON,0FC8C84D86,767.35,1500,150000,1941.98,Minor wind damage reported by CLAIMANT-0FC8C8.,2026-03-01,2026-03-02,ADJ-026,hydrology_report.pdf|contractor_estimate.pdf|photos_wind_damage.pdf,homeowners,homeowners,wind,low,False,False,approve,0.0,1,2,10,low,homeowners,False,0.0
CLM-2026-00577,AU-2024-140,AS400,CLAIMANT-38E6E8,user-38e6e8cd7d@anonymized.shieldpoint.local,+1-555-38E-6E8C,XXX-XX-38E6,ADDR-38E6E8-ANON,38E6E8CD7D,520.04,2500,500000,876.6,Minor collision incident reported by CLAIMANT-38E6E8.,2025-10-07,2025-10-13,ADJ-047,photos_vehicle_damage.pdf|police_report.pdf,auto,auto,collision,low,False,False,route_to_manual_review,0.0,2,3,12,low,auto,False,0.0
CLM-2026-00441,HO-2024-983,AS400,CLAIMANT-C1A506,user-c1a506ffdf@anonymized.shieldpoint.local,+1-555-C1A-506F,XXX-XX-C1A5,ADDR-C1A506-ANON,C1A506FFDF,7129.71,1500,150000,2611.45,Moderate water damage damage reported by CLAIMANT-C1A506.,2025-10-23,2025-10-24,ADJ-011,adjuster_inspection.pdf|hydrology_report.pdf|photos_water_damage_damage.pdf,homeowners,homeowners,water_damage,medium,True,False,deny,0.0,2,11,12,medium,homeowners,True,0.0
CLM-2026-04249,HO-2024-502,AS400,CLAIMANT-94E9FD,user-94e9fd9d75@anonymized.shieldpoint.local,+1-555-94E-9FD9,XXX-XX-94E9,ADDR-94E9FD-ANON,94E9FD9D75,2223.34,2500,50000,2925.26,Minor fire damage reported by CLAIMANT-94E9FD.,2026-11-26,2026-11-30,ADJ-013,adjuster_inspection.pdf|hydrology_report.pdf,homeowners,homeowners,fire,low,False,False,approve,0.0,1,2,7,low,homeowners,False,0.0
CLM-2026-01055,HO-2024-079,AS400,CLAIMANT-F7DE7F,user-f7de7fe77d@anonymized.shieldpoint.local,+1-555-F7D-E7FE,XXX-XX-F7DE,ADDR-F7DE7F-ANON,F7DE7FE77D,4795.6,1500,500000,2009.19,Moderate smoke damage reported by CLAIMANT-F7DE7F.,2024-07-13,2024-07-20,ADJ-006,hydrology_report.pdf|photos_smoke_damage.pdf,homeowners,homeowners,smoke,medium,False,False,route_to_manual_review,0.0,2,5,10,medium,homeowners,False,0.0
CLM-2026-03555,HO-2024-146,AS400,CLAIMANT-AA39F8,user-aa39f83bab@anonymized.shieldpoint.local,+1-555-AA3-9F83,XXX-XX-AA39,ADDR-AA39F8-ANON,AA39F83BAB,26633.14,2500,500000,2836.37,Severe hail damage reported by CLAIMANT-AA39F8.,2026-09-15,2026-09-21,ADJ-019,contractor_estimate.pdf|adjuster_inspection.pdf|hydrology_report.pdf|photos_hail_damage.pdf,homeowners,homeowners,hail,high,False,False,route_to_manual_review,0.0,2,9,21,high,homeowners,False,0.0
CLM-2026-00770,HO-2024-098,PORTAL,CLAIMANT-5BD323,user-5bd323b18a@anonymized.shieldpoint.local,+1-555-5BD-323B,XXX-XX-5BD3,ADDR-5BD323-ANON,5BD323B18A,185348.75,250,500000,2567.85,Extensive fire damage reported by CLAIMANT-5BD323.,2024-11-16,2024-11-23,ADJ-021,adjuster_inspection.pdf|photos_fire_damage.pdf|hydrology_report.pdf|contractor_estimate.pdf,homeowners,homeowners,fire,catastrophic,False,False,route_to_manual_review,0.0,1,18,23,catastrophic,homeowners,False,0.0
CLM-2026-00882,AU-2024-740,AS400,CLAIMANT-C220E4,user-c220e48471@anonymized.shieldpoint.local,+1-555-C22-0E48,XXX-XX-C220,ADDR-C220E4-ANON,C220E48471,777.28,500,300000,1221.69,Small pip medical incident reported by CLAIMANT-C220E4.,2024-12-11,2024-12-15,ADJ-016,medical_report.pdf|photos_vehicle_damage.pdf|police_report.pdf|repair_estimate.pdf,auto,auto,pip_medical,low,False,False,approve,116.28,2,3,7,low,auto,False,116.28
CLM-2026-02858,HE-2024-907,AS400,CLAIMANT-A3455D,user-a3455d41b5@anonymized.shieldpoint.local,+1-555-A34-55D4,XXX-XX-A345,ADDR-A3455D-ANON,A3455D41B5,361.36,1000,150000,1234.03,Minor emergency room treatment claim for CLAIMANT-A3455D.,2024-09-17,2024-09-19,ADJ-002,itemized_bill.pdf|treatment_plan.pdf|medical_records.pdf,health,health,emergency_room,low,False,False,approve,0.0,2,3,8,low,health,False,0.0
CLM-2026-04462,HE-2024-255,AS400,CLAIMANT-ABFB78,user-abfb7894a0@anonymized.shieldpoint.local,+1-555-ABF-B789,XXX-XX-ABFB,ADDR-ABFB78-ANON,ABFB7894A0,878.12,1000,50000,3073.69,Noticeable prescription treatment claim for CLAIMANT-ABFB78.,2025-02-10,2025-02-14,ADJ-050,medical_records.pdf|prior_authorization.pdf,health,health,prescription,medium,False,False,approve,0.0,3,5,14,medium,health,False,0.0
CLM-2026-00961,HO-2024-492,PORTAL,CLAIMANT-6712D6,user-6712d61751@anonymized.shieldpoint.local,+1-555-671-2D61,XXX-XX-6712,ADDR-6712D6-ANON,6712D61751,1188.72,1000,150000,2721.71,Small hail damage reported by CLAIMANT-6712D6.,2024-04-24,2024-04-26,ADJ-036,contractor_estimate.pdf,homeowners,homeowners,hail,low,False,False,approve,0.0,1,2,4,low,homeowners,False,0.0
CLM-2026-03093,HO-2024-700,AS400,CLAIMANT-93E961,user-93e961ce54@anonymized.shieldpoint.local,+1-555-93E-961C,XXX-XX-93E9,ADDR-93E961-ANON,93E961CE54,19072.64,2500,150000,1117.46,Severe wind damage reported by CLAIMANT-93E961.,2024-02-10,2024-02-11,ADJ-044,photos_wind_damage.pdf|adjuster_inspection.pdf|contractor_estimate.pdf|hydrology_report.pdf,homeowners,homeowners,wind,high,False,False,deny,0.0,1,9,10,high,homeowners,False,0.0
CLM-2026-03891,HE-2024-729,AS400,CLAIMANT-D07FE6,user-d07fe6bb46@anonymized.shieldpoint.local,+1-555-D07-FE6B,XXX-XX-D07F,ADDR-D07FE6-ANON,D07FE6BB46,246.57,2500,500000,1575.28,Minor physical therapy treatment claim for CLAIMANT-D07FE6.,2024-02-19,2024-02-20,ADJ-026,itemized_bill.pdf|medical_records.pdf|treatment_plan.pdf,health,health,physical_therapy,low,False,False,approve,0.0,2,3,9,low,health,False,0.0
CLM-2026-00283,HO-2024-657,AS400,CLAIMANT-EF5FC6,user-ef5fc67398@anonymized.shieldpoint.local,+1-555-EF5-FC67,XXX-XX-EF5F,ADDR-EF5FC6-ANON,EF5FC67398,1314.33,250,500000,2747.63,Minor water damage damage reported by CLAIMANT-EF5FC6.,2024-04-12,2024-04-15,ADJ-043,hydrology_report.pdf,homeowners,homeowners,water_damage,low,False,False,approve,478.0,1,2,9,low,homeowners,False,478.0
CLM-2026-03640,HE-2024-253,AS400,CLAIMANT-633BE0,user-633be070ec@anonymized.shieldpoint.local,+1-555-633-BE07,XXX-XX-633B,ADDR-633BE0-ANON,633BE070EC,33345.38,2500,100000,1496.88,Extensive emergency room treatment claim for CLAIMANT-633BE0.,2024-04-03,2024-04-03,ADJ-047,itemized_bill.pdf|medical_records.pdf|treatment_plan.pdf|prior_authorization.pdf,health,health,emergency_room,catastrophic,True,False,deny,0.0,1,33,36,catastrophic,health,True,0.0
CLM-2026-02888,AU-2024-497,AS400,CLAIMANT-64A62B,user-64a62bda2f@anonymized.shieldpoint.local,+1-555-64A-62BD,XXX-XX-64A6,ADDR-64A62B-ANON,64A62BDA2F,565.7,2500,500000,1378.79,Minor collision incident reported by CLAIMANT-64A62B.,2024-03-22,2024-03-24,ADJ-015,repair_estimate.pdf,auto,auto,collision,low,False,False,route_to_manual_review,0.0,2,3,15,low,auto,False,0.0
CLM-2026-01999,HE-2024-146,AS400,CLAIMANT-71A70B,user-71a70b4caf@anonymized.shieldpoint.local,+1-555-71A-70B4,XXX-XX-71A7,ADDR-71A70B-ANON,71A70B4CAF,1459.54,500,150000,1623.75,Noticeable physical therapy treatment claim for CLAIMANT-71A70B.,2024-04-17,2024-04-20,ADJ-035,medical_records.pdf|prior_authorization.pdf,health,health,physical_therapy,medium,False,False,approve,959.54,2,5,17,medium,health,False,959.54
CLM-2026-03187,HE-2024-195,AS400,CLAIMANT-B76A48,user-b76a481992@anonymized.shieldpoint.local,+1-555-B76-A481,XXX-XX-B76A,ADDR-B76A48-ANON,B76A481992,9609.96,2500,150000,3014.52,Major emergency room treatment claim for CLAIMANT-B76A48.,2026-02-07,2026-02-11,ADJ-044,itemized_bill.pdf|treatment_plan.pdf|prior_authorization.pdf|medical_records.pdf,health,health,emergency_room,high,False,False,approve,6112.19,1,9,27,high,health,False,6112.19
CLM-2026-02234,AU-2024-387,AS400,CLAIMANT-05F11C,user-05f11c310a@anonymized.shieldpoint.local,+1-555-05F-11C3,XXX-XX-05F1,ADDR-05F11C-ANON,05F11C310A,7789.31,1500,100000,3004.97,Major vandalism incident reported by CLAIMANT-05F11C.,2025-08-16,2025-08-17,ADJ-018,police_report.pdf|medical_report.pdf|photos_vehicle_damage.pdf,auto,auto,vandalism,high,False,False,approve,6289.31,1,9,30,high,auto,False,6289.31
CLM-2026-03159,AU-2024-079,AS400,CLAIMANT-4E76E0,user-4e76e03076@anonymized.shieldpoint.local,+1-555-4E7-6E03,XXX-XX-4E76,ADDR-4E76E0-ANON,4E76E03076,8810.52,1500,500000,2621.11,Moderate racing incident reported by CLAIMANT-4E76E0. Investigator flagged for possible misrepresentation.,2026-01-09,2026-01-10,ADJ-027,repair_estimate.pdf,auto,auto,racing,medium,False,False,deny,0.0,3,5,6,medium,auto,False,0.0
CLM-2026-02066,AU-2024-614,PORTAL,CLAIMANT-624894,user-624894badd@anonymized.shieldpoint.local,+1-555-624-894B,XXX-XX-6248,ADDR-624894-ANON,624894BADD,18767.45,1000,150000,1618.86,Major uninsured motorist incident reported by CLAIMANT-624894.,2026-07-03,2026-07-03,ADJ-045,medical_report.pdf,auto,auto,uninsured_motorist,high,False,False,approve,9612.55,2,9,27,high,auto,False,9612.55
CLM-2026-03531,HO-2024-637,AS400,CLAIMANT-C91080,user-c91080e026@anonymized.shieldpoint.local,+1-555-C91-080E,XXX-XX-C910,ADDR-C91080-ANON,C91080E026,666.83,2500,150000,3127.13,Minor vandalism damage reported by CLAIMANT-C91080.,2026-10-03,2026-10-10,ADJ-016,hydrology_report.pdf,homeowners,homeowners,vandalism,low,False,False,deny,0.0,2,3,3,low,homeowners,False,0.0
CLM-2026-00587,HE-2024-869,AS400,CLAIMANT-2DCF0C,user-2dcf0c5360@anonymized.shieldpoint.local,+1-555-2DC-F0C5,XXX-XX-2DCF,ADDR-2DCF0C-ANON,2DCF0C5360,1315.2,1000,100000,2920.22,Noticeable physical therapy treatment claim for CLAIMANT-2DCF0C.,2026-03-04,2026-03-05,ADJ-043,prior_authorization.pdf,health,health,physical_therapy,medium,True,False,deny,0.0,3,10,11,medium,health,True,0.0
CLM-2026-04633,HO-2024-480,AS400,CLAIMANT-B746B2,user-b746b23ffe@anonymized.shieldpoint.local,+1-555-B74-6B23,XXX-XX-B746,ADDR-B746B2-ANON,B746B23FFE,6952.39,500,300000,2639.04,Noticeable theft damage reported by CLAIMANT-B746B2.,2026-07-11,2026-07-13,ADJ-014,hydrology_report.pdf|photos_theft_damage.pdf,homeowners,homeowners,theft,medium,False,False,route_to_manual_review,0.0,3,5,18,medium,homeowners,False,0.0
CLM-2026-01411,HE-2024-302,PORTAL,CLAIMANT-658234,user-658234855a@anonymized.shieldpoint.local,+1-555-658-2348,XXX-XX-6582,ADDR-658234-ANON,658234855A,466.15,1500,300000,1000.32,Slight emergency room treatment claim for CLAIMANT-658234.,2024-12-11,2024-12-18,ADJ-002,prior_authorization.pdf|itemized_bill.pdf|medical_records.pdf|treatment_plan.pdf,health,health,emergency_room,low,False,False,route_to_manual_review,0.0,1,2,8,low,health,False,0.0
CLM-2026-04805,HO-2024-186,AS400,CLAIMANT-DD4DA0,user-dd4da06cfa@anonymized.shieldpoint.local,+1-555-DD4-DA06,XXX-XX-DD4D,ADDR-DD4DA0-ANON,DD4DA06CFA,4095.05,250,150000,1581.46,Moderate wind damage reported by CLAIMANT-DD4DA0.,2024-07-15,2024-07-19,ADJ-016,adjuster_inspection.pdf|photos_wind_damage.pdf|hydrology_report.pdf,homeowners,homeowners,wind,medium,False,False,approve,3786.74,3,5,14,medium,homeowners,False,3786.74
CLM-2026-01803,AU-2024-297,AS400,CLAIMANT-ABFE2B,user-abfe2b6b8f@anonymized.shieldpoint.local,+1-555-ABF-E2B6,XXX-XX-ABFE,ADDR-ABFE2B-ANON,ABFE2B6B8F,567.03,500,300000,1087.14,Small collision incident reported by CLAIMANT-ABFE2B.,2024-08-25,2024-08-29,ADJ-006,photos_vehicle_damage.pdf|police_report.pdf|repair_estimate.pdf|medical_report.pdf,auto,auto,collision,low,False,False,deny,0.0,2,3,3,low,auto,False,0.0
CLM-2026-00294,HE-2024-890,AS400,CLAIMANT-4FD45A,user-4fd45a124a@anonymized.shieldpoint.local,+1-555-4FD-45A1,XXX-XX-4FD4,ADDR-4FD45A-ANON,4FD45A124A,273.62,500,50000,2244.58,Small physical therapy treatment claim for CLAIMANT-4FD45A.,2026-06-01,2026-06-06,ADJ-034,prior_authorization.pdf|treatment_plan.pdf|medical_records.pdf|itemized_bill.pdf,health,health,physical_therapy,low,False,False,approve,0.0,2,3,10,low,health,False,0.0
CLM-2026-04221,AU-2024-638,PORTAL,CLAIMANT-9AC2D5,user-9ac2d5597c@anonymized.shieldpoint.local,+1-555-9AC-2D55,XXX-XX-9AC2,ADDR-9AC2D5-ANON,9AC2D5597C,1328.18,2500,50000,1373.59,Slight uninsured motorist incident reported by CLAIMANT-9AC2D5.,2024-06-23,2024-06-26,ADJ-003,repair_estimate.pdf|photos_vehicle_damage.pdf|police_report.pdf,auto,auto,uninsured_motorist,low,False,False,approve,0.0,2,3,6,low,auto,False,0.0
CLM-2026-01779,HO-2024-060,AS400,CLAIMANT-9554F2,user-9554f2470b@anonymized.shieldpoint.local,+1-555-955-4F24,XXX-XX-9554,ADDR-9554F2-ANON,9554F2470B,16948.13,1500,150000,2653.94,Significant smoke damage reported by CLAIMANT-9554F2.,2026-09-16,2026-09-21,ADJ-014,contractor_estimate.pdf|adjuster_inspection.pdf,homeowners,homeowners,smoke,high,False,False,approve,15448.13,2,9,25,high,homeowners,False,15448.13
CLM-2026-01455,HE-2024-892,AS400,CLAIMANT-863203,user-8632035bae@anonymized.shieldpoint.local,+1-555-863-2035,XXX-XX-8632,ADDR-863203-ANON,8632035BAE,124.45,2500,500000,1202.64,Minor prescription treatment claim for CLAIMANT-863203.,2024-12-12,2024-12-14,ADJ-032,prior_authorization.pdf|itemized_bill.pdf|medical_records.pdf|treatment_plan.pdf,health,health,prescription,low,False,False,route_to_manual_review,0.0,2,3,10,low,health,False,0.0
CLM-2026-04409,HO-2024-488,PORTAL,CLAIMANT-DCAA73,user-dcaa73cfff@anonymized.shieldpoint.local,+1-555-DCA-A73C,XXX-XX-DCAA,ADDR-DCAA73-ANON,DCAA73CFFF,690.42,1000,500000,1506.51,Small vandalism damage reported by CLAIMANT-DCAA73.,2024-11-22,2024-11-26,ADJ-019,photos_vandalism_damage.pdf|hydrology_report.pdf,homeowners,homeowners,vandalism,low,False,False,approve,0.0,2,3,9,low,homeowners,False,0.0
CLM-2026-03494,HE-2024-683,PORTAL,CLAIMANT-226EC0,user-226ec0b20a@anonymized.shieldpoint.local,+1-555-226-EC0B,XXX-XX-226E,ADDR-226EC0-ANON,226EC0B20A,2262.0,250,50000,1001.45,Noticeable imaging treatment claim for CLAIMANT-226EC0.,2026-11-12,2026-11-18,ADJ-011,itemized_bill.pdf|treatment_plan.pdf|medical_records.pdf|prior_authorization.pdf,health,health,imaging,medium,False,False,approve,2012.0,2,5,12,medium,health,False,2012.0
CLM-2026-02338,HE-2024-981,AS400,CLAIMANT-C4442D,user-c4442d51c7@anonymized.shieldpoint.local,+1-555-C44-42D5,XXX-XX-C444,ADDR-C4442D-ANON,C4442D51C7,295.85,1000,250000,2063.1,Slight imaging treatment claim for CLAIMANT-C4442D.,2024-07-05,2024-07-11,ADJ-012,medical_records.pdf|treatment_plan.pdf|prior_authorization.pdf|itemized_bill.pdf,health,health,imaging,low,False,False,route_to_manual_review,0.0,1,2,16,low,health,False,0.0
CLM-2026-02738,AU-2024-763,PORTAL,CLAIMANT-F10105,user-f10105d984@anonymized.shieldpoint.local,+1-555-F10-105D,XXX-XX-F101,ADDR-F10105-ANON,F10105D984,222.96,1000,500000,2915.0,Small comprehensive glass incident reported by CLAIMANT-F10105.,2024-11-18,2024-11-20,ADJ-016,repair_estimate.pdf|medical_report.pdf|police_report.pdf,auto,auto,comprehensive_glass,low,False,False,route_to_manual_review,0.0,2,3,11,low,auto,False,0.0
CLM-2026-03589,HO-2024-272,AS400,CLAIMANT-A91023,user-a91023846b@anonymized.shieldpoint.local,+1-555-A91-0238,XXX-XX-A910,ADDR-A91023-ANON,A91023846B,44937.38,250,150000,2255.18,Severe fire damage reported by CLAIMANT-A91023.,2025-05-19,2025-05-24,ADJ-027,adjuster_inspection.pdf|photos_fire_damage.pdf,homeowners,homeowners,fire,high,False,False,route_to_manual_review,0.0,1,9,19,high,homeowners,False,0.0
CLM-2026-03041,AU-2024-736,PORTAL,CLAIMANT-AADA06,user-aada064569@anonymized.shieldpoint.local,+1-555-AAD-A064,XXX-XX-AADA,ADDR-AADA06-ANON,AADA064569,761.65,1500,150000,2978.51,Minor comprehensive weather incident reported by CLAIMANT-AADA06.,2026-10-24,2026-10-31,ADJ-016,medical_report.pdf|repair_estimate.pdf|police_report.pdf,auto,auto,comprehensive_weather,low,False,False,approve,0.0,2,3,4,low,auto,False,0.0
CLM-2026-00238,HO-2024-429,PORTAL,CLAIMANT-25F860,user-25f8606f4a@anonymized.shieldpoint.local,+1-555-25F-8606,XXX-XX-25F8,ADDR-25F860-ANON,25F8606F4A,16852.08,1000,500000,2425.25,Severe wind damage reported by CLAIMANT-25F860.,2025-10-22,2025-10-29,ADJ-012,hydrology_report.pdf|photos_wind_damage.pdf,homeowners,homeowners,wind,high,False,True,route_to_manual_review,0.0,1,14,26,high,homeowners,False,0.0
CLM-2026-02145,HE-2024-650,AS400,CLAIMANT-ED2E4B,user-ed2e4bfb08@anonymized.shieldpoint.local,+1-555-ED2-E4BF,XXX-XX-ED2E,ADDR-ED2E4B-ANON,ED2E4BFB08,5515.61,1500,50000,1222.44,Moderate surgery elective treatment claim for CLAIMANT-ED2E4B.,2025-02-05,2025-02-06,ADJ-031,treatment_plan.pdf,health,health,surgery_elective,medium,False,False,route_to_manual_review,0.0,3,5,16,medium,health,False,0.0
CLM-2026-04385,AU-2024-555,PORTAL,CLAIMANT-22B0C4,user-22b0c4ee9e@anonymized.shieldpoint.local,+1-555-22B-0C4E,XXX-XX-22B0,ADDR-22B0C4-ANON,22B0C4EE9E,7291.87,500,300000,3191.92,Noticeable uninsured motorist incident reported by CLAIMANT-22B0C4.,2025-12-06,2025-12-06,ADJ-034,repair_estimate.pdf|police_report.pdf|medical_report.pdf,auto,auto,uninsured_motorist,medium,False,False,approve,3244.12,2,5,15,medium,auto,False,3244.12
CLM-2026-04661,HE-2024-027,PORTAL,CLAIMANT-2A2E97,user-2a2e97a095@anonymized.shieldpoint.local,+1-555-2A2-E97A,XXX-XX-2A2E,ADDR-2A2E97-ANON,2A2E97A095,3975.01,1000,300000,2452.21,Severe urgent care treatment claim for CLAIMANT-2A2E97.,2025-05-01,2025-05-03,ADJ-031,medical_records.pdf|itemized_bill.pdf|treatment_plan.pdf|prior_authorization.pdf,health,health,urgent_care,high,False,False,approve,2975.01,2,9,23,high,health,False,2975.01
CLM-2026-02025,HO-2024-217,AS400,CLAIMANT-843768,user-843768d75c@anonymized.shieldpoint.local,+1-555-843-768D,XXX-XX-8437,ADDR-843768-ANON,843768D75C,32369.86,2500,250000,2610.55,Significant water damage damage reported by CLAIMANT-843768.,2025-03-28,2025-03-31,ADJ-018,photos_water_damage_damage.pdf|hydrology_report.pdf,homeowners,homeowners,water_damage,high,False,False,route_to_manual_review,0.0,2,9,24,high,homeowners,False,0.0
CLM-2026-00221,HO-2024-803,AS400,CLAIMANT-37C944,user-37c944c6e3@anonymized.shieldpoint.local,+1-555-37C-944C,XXX-XX-37C9,ADDR-37C944-ANON,37C944C6E3,4871.27,250,250000,2457.96,Noticeable hail damage reported by CLAIMANT-37C944.,2026-09-19,2026-09-19,ADJ-008,photos_hail_damage.pdf|hydrology_report.pdf|adjuster_inspection.pdf|contractor_estimate.pdf,homeowners,homeowners,hail,medium,True,False,deny,0.0,3,11,13,medium,homeowners,True,0.0
CLM-2026-01903,HO-2024-993,AS400,CLAIMANT-2E67ED,user-2e67ed0101@anonymized.shieldpoint.local,+1-555-2E6-7ED0,XXX-XX-2E67,ADDR-2E67ED-ANON,2E67ED0101,795.06,500,50000,1751.96,Small vandalism damage reported by CLAIMANT-2E67ED.,2026-04-24,2026-04-30,ADJ-048,adjuster_inspection.pdf|photos_vandalism_damage.pdf|contractor_estimate.pdf,homeowners,homeowners,vandalism,low,False,False,approve,192.91,1,2,5,low,homeowners,False,192.91
CLM-2026-00515,AU-2024-876,PORTAL,CLAIMANT-3D2950,user-3d295086f8@anonymized.shieldpoint.local,+1-555-3D2-9508,XXX-XX-3D29,ADDR-3D2950-ANON,3D295086F8,14591.71,2500,150000,2671.22,Significant pip medical incident reported by CLAIMANT-3D2950.,2024-06-21,2024-06-24,ADJ-016,medical_report.pdf,auto,auto,pip_medical,high,False,False,approve,11107.68,1,9,24,high,auto,False,11107.68
CLM-2026-04013,HE-2024-345,AS400,CLAIMANT-FD585B,user-fd585be260@anonymized.shieldpoint.local,+1-555-FD5-85BE,XXX-XX-FD58,ADDR-FD585B-ANON,FD585BE260,300.31,250,300000,3112.67,Slight imaging treatment claim for CLAIMANT-FD585B.,2025-04-10,2025-04-17,ADJ-013,treatment_plan.pdf|prior_authorization.pdf,health,health,imaging,low,False,False,approve,50.31,2,3,10,low,health,False,50.31
CLM-2026-01376,AU-2024-433,AS400,CLAIMANT-0AA842,user-0aa842ad18@anonymized.shieldpoint.local,+1-555-0AA-842A,XXX-XX-0AA8,ADDR-0AA842-ANON,0AA842AD18,5449.77,1500,150000,3092.04,Moderate comprehensive theft incident reported by CLAIMANT-0AA842.,2026-01-23,2026-01-30,ADJ-017,repair_estimate.pdf|police_report.pdf|photos_vehicle_damage.pdf,auto,auto,comprehensive_theft,medium,True,False,deny,0.0,2,14,15,medium,auto,True,0.0
CLM-2026-00787,HO-2024-830,AS400,CLAIMANT-7E1BB9,user-7e1bb96f5b@anonymized.shieldpoint.local,+1-555-7E1-BB96,XXX-XX-7E1B,ADDR-7E1BB9-ANON,7E1BB96F5B,2343.88,1000,500000,2832.68,Small fire damage reported by CLAIMANT-7E1BB9.,2026-10-07,2026-10-08,ADJ-026,adjuster_inspection.pdf|hydrology_report.pdf|contractor_estimate.pdf,homeowners,homeowners,fire,low,False,False,approve,0.0,1,2,10,low,homeowners,False,0.0
CLM-2026-04642,AU-2024-064,AS400,CLAIMANT-D6A4EB,user-d6a4eb925d@anonymized.shieldpoint.local,+1-555-D6A-4EB9,XXX-XX-D6A4,ADDR-D6A4EB-ANON,D6A4EB925D,13564.32,250,500000,2098.26,Severe collision incident reported by CLAIMANT-D6A4EB.,2024-08-17,2024-08-17,ADJ-022,medical_report.pdf|repair_estimate.pdf|police_report.pdf,auto,auto,collision,high,False,False,approve,11723.76,2,9,24,high,auto,False,11723.76
CLM-2026-03841,HE-2024-667,PORTAL,CLAIMANT-0D0FD8,user-0d0fd86b2f@anonymized.shieldpoint.local,+1-555-0D0-FD86,XXX-XX-0D0F,ADDR-0D0FD8-ANON,0D0FD86B2F,5030.71,250,500000,3119.57,Moderate surgery elective treatment claim for CLAIMANT-0D0FD8.,2024-06-26,2024-06-26,ADJ-034,itemized_bill.pdf|prior_authorization.pdf|treatment_plan.pdf|medical_records.pdf,health,health,surgery_elective,medium,False,False,approve,2272.7,2,5,11,medium,health,False,2272.7
CLM-2026-03296,HO-2024-707,AS400,CLAIMANT-8DFC09,user-8dfc09d3f9@anonymized.shieldpoint.local,+1-555-8DF-C09D,XXX-XX-8DFC,ADDR-8DFC09-ANON,8DFC09D3F9,1231.11,1000,150000,1766.52,Slight theft damage reported by CLAIMANT-8DFC09.,2025-07-22,2025-07-23,ADJ-010,contractor_estimate.pdf,homeowners,homeowners,theft,low,False,False,approve,0.0,1,2,6,low,homeowners,False,0.0
CLM-2026-03860,HO-2024-280,AS400,CLAIMANT-FD3E69,user-fd3e690076@anonymized.shieldpoint.local,+1-555-FD3-E690,XXX-XX-FD3E,ADDR-FD3E69-ANON,FD3E690076,35872.29,1500,50000,1198.4,Severe lightning damage reported by CLAIMANT-FD3E69.,2024-10-10,2024-10-14,ADJ-032,contractor_estimate.pdf,homeowners,homeowners,lightning,high,False,False,route_to_manual_review,0.0,2,9,18,high,homeowners,False,0.0
